Lunch,Assorted Cookies,131.62,1.01,17.21,6.07,false,true,false,false
Lunch,Vegan Black and White Cupcakes,605.99,3.30,91.38,26.59,false,false,false,true
Lunch,Boston Cream Cupcake,293.79,3.28,38.24,15.10,false,true,false,false
Lunch,Rice Krispie Treats,357.75,1.20,47.50,18.82,false,false,false,false
Lunch,Soft Serve Ice Cream,100.00,0,19.00,3.00,false,true,false,false
Lunch,Ice Cream Cone,19.84,0,3.97,0,false,false,false,true
Lunch,Bratwurst,210.00,12.00,2.00,18.00,false,false,true,false
Lunch,Sweet Potato Fries,203.94,1.30,29.94,9.26,false,false,true,true
Lunch,Carrot Ginger Soup,85.48,1.27,8.60,5.44,false,true,true,false
Lunch,Manhattan Clam Chowder,70.77,4.87,8.82,2.05,false,false,false,false
Lunch,Beef Fajita,213.39,15.87,17.14,9.27,false,false,false,false
Lunch,Classic Cheese Pizza,220.00,7.76,20.19,12.80,false,true,false,false
Lunch,Classic Pepperoni Pizza,238.99,8.52,20.32,14.57,false,false,false,false
Lunch,Primavera Pizza,247.61,8.20,21.36,15.68,false,true,false,false
Lunch,BBQ Chicken Bacon Pizza,183.45,9.20,22.66,6.32,false,false,false,false
Lunch,Grilled Eggplant Pizza,315.31,9.50,21.47,22.75,false,true,false,false
Lunch,Alfredo Sauce,146.47,5.86,7.54,10.04,false,true,false,false
Lunch,Marinara Sauce,41.73,1.35,6.92,1.29,false,false,true,true
Lunch,Meat Sauce,73.85,3.69,6.02,4.08,false,false,true,false
Lunch,Penne Pasta,119.12,4.17,25.01,0.60,false,false,false,true
Lunch,Gluten Free Penne,110.45,1.66,24.85,0.55,false,false,true,true
Lunch,Penne and Sausage,303.49,12.56,24.98,17.34,false,false,false,false
Lunch,Grassfed Hamburger,458.98,26.93,30.00,24.42,false,false,false,false
Lunch,Grassfed Cheeseburger,540.00,31.00,32.00,31.50,false,false,false,false
Lunch,Black Bean Burger,250.00,15.00,43.00,4.50,false,false,false,true
Lunch,Sliced Sauteed Mushrooms,45.77,3.42,3.66,2.86,false,false,true,true
Lunch,Sauteed Red Onion,20.87,0.30,2.55,1.16,false,false,true,true
Lunch,Grilled Cheese Sandwich,350.62,15.00,18.00,27.07,false,true,false,false
Lunch,Sweet Potato Fries,203.94,1.30,29.94,9.26,false,false,true,true
Lunch,Bacon,140.00,8.00,0,12.00,false,false,true,false
Lunch,Scrambled Eggs,156.60,10.87,0.60,11.78,false,true,true,false
Lunch,Whole Wheat French Toast,164.09,9.51,25.73,2.25,false,true,false,false
Lunch,Breakfast Potatoes,193.49,2.59,25.83,8.38,false,false,true,true
Lunch,Honey Mustard Grilled Chicken Breast,194.70,15.02,16.77,6.86,false,false,true,false
Lunch,Rosemary Potatoes,89.30,2.13,17.90,1.40,false,false,true,true
Lunch,Sauteed Mushrooms,127.92,1.75,3.42,12.56,false,false,true,true
Lunch,Steamed Yellow Squash,18.00,1.36,3.77,0.20,false,false,true,true
Lunch,Harissa Roasted Tempeh,334.14,4.04,5.54,34.72,false,false,true,true
Lunch,Herbed Israeli Couscous,136.98,4.31,25.82,1.66,false,false,false,true
Lunch,Steamed Spinach,26.17,3.24,4.14,0.45,false,false,true,true
Lunch,Steamed Yellow Squash,18.00,1.36,3.77,0.20,false,false,true,true
Lunch,100% Apple Juice,110.00,0,28.00,0,false,false,true,true
Lunch,100% Cranberry Juice,140.00,0,36.00,0,false,false,true,true
Lunch,100% Orange Juice,120.00,0,31.00,0,false,false,true,true
Lunch,Strawberry Kiwi Juice,120.00,0,30.00,0,false,false,true,true
Lunch,Skim Milk,83.30,8.26,12.15,0.20,false,true,true,false
Lunch,Reduced Fat Milk,122.00,8.05,11.71,4.83,false,true,true,false
Lunch,Whole Milk,148.84,7.69,11.71,7.93,false,true,true,false
Lunch,Low Fat Chocolate Milk,157.50,8.10,26.10,2.50,false,true,true,false
Lunch,Chocolate Soymilk,120.00,5.00,19.00,3.00,false,false,true,true
Lunch,Vanilla Soymilk,100.00,6.00,10.00,3.50,false,false,true,true
Lunch,Lactose Free Milk,90.00,8.00,12.00,0,false,true,true,false
Lunch,Root Beer,100.00,0,26.00,0,false,false,true,true
Lunch,Sierra Mist,100.00,0,27.00,0,false,false,true,true
Lunch,Sunkist Orange,113.33,0,29.33,0,false,true,true,false
Lunch,Tropicana Fruit Punch,110.00,0,30.00,0,false,false,true,true
Lunch,Tropicana Lemonade,100.00,0,27.00,0,false,false,true,true
Lunch,Pepsi,100.00,0,28.00,0,false,false,true,true
Lunch,Mountain Dew,110.00,0,29.00,0,false,false,true,true
Lunch,Cheerwine,100.00,0,28.00,0,false,false,true,true
Lunch,Diet Dr. Pepper,0,0,0,0,false,false,true,true
Lunch,Diet Pepsi,0,0,0,0,false,false,true,true
Lunch,Dr. Pepper,100.00,0,26.40,0,false,false,true,true
Lunch,Gatorade Fruit Punch,80.00,0,21.00,0,false,false,true,true
Lunch,Wild Cherry Pepsi,100.00,0,28.00,0,false,false,true,true
Lunch,Apple Jacks,110.00,1.00,25.00,1.00,false,false,false,true
Lunch,Cheerios,100.00,3.00,20.00,2.00,false,false,false,true
Lunch,Cinnamon Toast Crunch,130.00,1.00,25.00,3.00,false,false,false,true
Lunch,Froot Loops,110.00,1.00,26.00,1.00,false,false,false,true
Lunch,Lucky Charms,110.00,2.00,22.00,1.00,false,true,false,false
Lunch,Oats & Honey Granola,237.11,5.15,43.30,6.19,true,true,false,false
Lunch,Raisin Bran,190.00,5.00,46.00,1.00,false,false,false,true
Lunch,Reese's Puffs,120.00,2.00,22.00,3.00,false,false,false,true
Lunch,Rice Chex,100.00,2.00,23.00,0,false,false,true,true
Lunch,Rice Krispies,130.00,2.00,29.00,0,false,false,false,true
Lunch,Ketchup,33.00,0,4.00,0,false,false,true,true
Lunch,Mustard,0,0,1.00,0,false,false,true,true
Lunch,Mayonnaise,90.00,0,0,10.00,false,true,true,false
Lunch,Oil and Vinegar,186.05,0.03,1.21,20.98,false,false,true,true
Lunch,Tabasco Hot Sauce,0,0,0,0,false,false,true,true
Lunch,A.1. Steak Sauce,15.00,0,3.00,0,false,false,true,true
Lunch,Margarine,100.00,0,0,11.00,false,false,true,true
Lunch,Grape Jelly,35.00,0,9.00,0,false,false,true,true
Lunch,Strawberry Jelly,35.00,0,9.00,0,false,false,true,true
Lunch,Peanut Butter,120.00,4.00,5.00,11.00,false,false,true,true
Lunch,All Natural Peanut Butter,122.85,4.97,4.52,10.43,false,false,true,true
Lunch,Plain Cream Cheese,90.00,2.00,2.00,9.00,false,true,true,false
Lunch,Strawberry Cream Cheese,90.00,1.00,5.00,8.00,false,true,true,false
Lunch,Chives and Onion Cream Cheese,90.00,2.00,2.00,9.00,false,true,true,false
Lunch,Garden Vegetable Cream Cheese,90.00,1.00,2.00,8.00,false,true,true,false
Lunch,Tuna & Cheddar Wrap,552.12,22.09,48.32,29.70,false,false,false,false
Lunch,Gluten Free Bread,70.00,2.00,11.00,2.00,false,true,true,false
Lunch,Honey Wheat Bread,100.00,4.00,22.00,1.00,false,false,false,true
Lunch,Rye Bread,80.00,3.00,15.00,1.00,false,false,false,true
Lunch,Wheat Bread,50.00,4.00,10.00,1.00,false,false,false,true
Lunch,White Bread,60.00,3.00,12.00,0.50,false,true,false,false
Lunch,White Sub Roll,170.00,6.00,34.00,1.50,false,false,false,true
Lunch,White Tortilla,200.00,5.00,32.00,6.00,false,false,false,true
Lunch,Chicken Salad,143.45,7.14,0.60,12.16,false,false,true,false
Lunch,Sliced Ham,70.00,10.00,1.00,3.00,false,false,true,false
Lunch,Sliced Roast Beef,80.00,12.00,1.00,3.00,false,false,true,false
Lunch,Sliced Turkey,50.62,11.14,1.01,1.01,false,false,true,false
Lunch,Tuna Salad,210.83,12.19,0.50,17.26,false,false,true,false
Lunch,Cheddar Cheese,110.00,6.00,1.00,9.00,false,false,false,false
Lunch,Mozzarella Cheese,70.00,6.00,1.00,4.50,false,true,true,false
Lunch,Pepper Jack Cheese,90.00,5.00,1.00,8.00,false,true,true,false
Lunch,Provolone Cheese,80.00,6.00,0,6.00,false,true,true,false
Lunch,Swiss Cheese,90.00,6.00,1.00,7.00,false,true,true,false
Lunch,White American Cheese,120.00,5.00,2.00,8.00,false,true,true,false
Lunch,Yellow American Cheese,120.00,5.00,2.00,8.00,false,true,true,false
Lunch,Banana Peppers,0,0,0,0,false,false,true,true
Lunch,Black Olives,32.60,0.24,1.77,3.03,false,false,true,true
Lunch,Jalapeno,5.06,0,1.01,0,false,false,true,true
Lunch,Green Leaf Lettuce,1.44,0.13,0.28,0.01,false,false,true,true
Lunch,Pickles,3.40,0.17,0.73,0.04,false,false,true,true
Lunch,Sliced Red Onion,11.20,0.31,2.62,0.03,false,false,true,true
Lunch,Sliced Tomatoes,7.20,0.35,1.56,0.08,false,false,true,true
Lunch,Honey Mustard Dressing,130.00,0,6.00,11.00,false,true,true,false
Lunch,Ranch Dressing,140.00,0,2.00,15.00,false,true,true,false
Lunch,Mayonnaise,90.00,0,0,10.00,false,true,true,false
Lunch,Oil and Vinegar,186.05,0.03,1.21,20.98,false,false,true,true
Lunch,Spicy Mustard,5.00,0,1.00,0,false,false,true,true
Lunch,Yellow Mustard,0,0,1.00,0,false,false,true,true
Lunch,Iceberg Lettuce,10.00,1.00,2.00,0,false,false,true,true
Lunch,Mesclun Lettuce,10.00,1.00,2.00,0,false,false,true,true
Lunch,Romaine Lettuce,8.00,1.00,2.00,0,false,false,true,true
Lunch,Bacon Bits,70.00,6.00,0,4.00,false,false,true,false
Lunch,Banana Peppers,0,0,0,0,false,false,true,true
Lunch,Beets,8.79,0.26,2.04,0.04,false,false,true,true
Lunch,Black Beans,21.81,1.31,3.71,0.11,false,false,true,true
Lunch,Black Olives,32.60,0.24,1.77,3.03,false,false,true,true
Lunch,Broccoli,7.94,0.84,1.49,0.10,false,false,true,true
Lunch,Cherry Tomatoes,5.10,0.25,1.10,0.06,false,false,true,true
Lunch,Chickpeas,39.12,2.00,6.48,0.70,false,false,true,true
Lunch,Croutons,30.00,1.00,5.00,1.00,false,true,false,false
Lunch,Diced Grilled Chicken,104.42,11.44,0,6.06,false,false,true,false
Lunch,Diced Tofu,83.35,8.59,2.21,4.42,false,false,true,true
Lunch,Dried Cranberries,85.05,0,20.55,0.35,false,false,true,true
Lunch,Green Peppers,5.67,0.24,1.32,0.05,false,false,true,true
Lunch,Hard Boiled Eggs,43.94,3.57,0.32,3.01,false,true,true,false
Lunch,Hummus,128.61,3.82,10.45,8.71,false,false,true,true
Lunch,Kidney Beans,34.30,2.30,5.90,0.26,false,false,true,true
Lunch,Oats & Honey Granola,237.11,5.15,43.30,6.19,true,true,false,false
Lunch,Peas,22.11,1.46,4.04,0.08,false,false,true,true
Lunch,Pita Wedges,72.38,2.11,12.37,1.51,false,true,false,false
Lunch,Quinoa,68.04,2.49,11.91,1.08,false,false,true,true
Lunch,Raisins,92.14,0.71,21.97,0,false,false,true,true
Lunch,Red Onion,10.80,0.30,2.52,0.03,false,false,false,true
Lunch,Shredded Carrots,11.62,0.26,2.72,0.07,false,false,true,true
Lunch,Sliced Cucumbers,4.25,0.18,1.03,0.03,false,false,true,true
Lunch,Sliced Mushrooms,6.24,0.88,0.92,0.10,false,false,true,true
Lunch,Sunflower Seeds,83.23,2.76,3.44,7.12,false,false,true,true
Lunch,Applesauce,50.00,0,12.00,0,false,false,true,true
Lunch,Canned Pears,54.87,0,13.72,0,false,false,true,true
Lunch,Cantaloupe,42.31,0.85,10.16,0,false,false,true,true
Lunch,Grapes,78.24,0.82,20.53,0.18,false,false,true,true
Lunch,Honeydew Melon,40.82,0.61,10.31,0.16,false,false,true,true
Lunch,Strawberries,36.29,0.76,8.71,0.34,false,false,true,true
Lunch,Pineapple,56.70,0.61,14.88,0.14,false,false,true,true
Lunch,Feta Cheese,70.87,4.05,1.01,6.07,false,true,true,false
Lunch,Reduced Fat Cottage Cheese,97.52,13.41,4.15,2.78,false,true,true,false
Lunch,Shredded Cheddar Cheese,111.37,6.07,1.01,10.12,false,true,true,false
Lunch,Lowfat Organic Strawberry Yogurt,130.00,7.00,21.00,1.50,true,true,true,false
Lunch,Lowfat Organic Vanilla Yogurt,130.00,7.00,22.00,1.50,false,true,true,false
Lunch,Balsamic Vinaigrette,100.00,0,3.00,10.00,false,false,true,true
Lunch,Blue Cheese Dressing,150.00,0,1.00,16.00,false,true,true,false
Lunch,Creamy Caesar Dressing,170.00,1.00,1.00,18.00,false,false,true,false
Lunch,Ginger Sesame Dressing,40.52,0.55,4.72,2.38,false,false,false,true
Lunch,Honey Mustard Dressing,130.00,0,6.00,11.00,false,true,true,false
Lunch,Italian Dressing,150.00,0,0,17.00,false,false,true,true
Lunch,Lite Italian Dressing,45.00,0,1.00,4.50,false,false,true,true
Lunch,Lite Ranch Dressing,80.00,0,3.00,7.00,false,true,true,false
Lunch,Ranch Dressing,140.00,0,2.00,15.00,false,true,true,false
Lunch,Oil and Vinegar,186.05,0.03,1.21,20.98,false,false,true,true
Lunch,Raspberry Vinaigrette,150.67,0.07,3.16,15.92,false,false,true,true
Dinner,Almond Butter Cake,605.29,5.93,85.51,27.82,false,true,true,false
Dinner,Almond Joy Cheesecake,426.04,5.91,35.32,31.20,false,true,false,false
Dinner,Assorted Brownies,207.93,2.41,26.68,11.44,false,true,false,false
Dinner,Assorted Cookies,131.62,1.01,17.21,6.07,false,true,false,false
Dinner,Vegan Black and White Cupcakes,605.99,3.30,91.38,26.59,false,false,false,true
Dinner,Boston Cream Cupcake,293.79,3.28,38.24,15.10,false,true,false,false
Dinner,Rice Krispie Treats,357.75,1.20,47.50,18.82,false,false,false,false
Dinner,Soft Serve Ice Cream,100.00,0,19.00,3.00,false,true,false,false
Dinner,Ice Cream Cone,19.84,0,3.97,0,false,false,false,true
Dinner,Salsa Ranch Chicken Melt,296.14,14.04,31.85,12.82,false,false,false,false
Dinner,Shoestring Fries,218.08,2.56,26.88,9.66,false,true,false,false
Dinner,Carrot Ginger Soup,85.48,1.27,8.60,5.44,false,true,true,false
Dinner,Manhattan Clam Chowder,70.77,4.87,8.82,2.05,false,false,false,false
Dinner,Mahi Mahi Tacos,134.82,12.25,14.83,3.28,false,false,false,false
Dinner,Cilantro Lime Rice,137.25,2.82,29.34,0.53,false,false,true,true
Dinner,Kale Coleslaw,103.90,2.11,13.31,5.27,false,true,true,false
Dinner,Classic Cheese Pizza,220.00,7.76,20.19,12.80,false,true,false,false
Dinner,Classic Pepperoni Pizza,238.99,8.52,20.32,14.57,false,false,false,false
Dinner,Primavera Pizza,247.61,8.20,21.36,15.68,false,true,false,false
Dinner,Eggplant Parmesan Pizza,264.58,9.79,20.65,17.29,false,true,false,false
Dinner,Alfredo Sauce,146.47,5.86,7.54,10.04,false,true,false,false
Dinner,Marinara Sauce,41.73,1.35,6.92,1.29,false,false,true,true
Dinner,Meat Sauce,73.85,3.69,6.02,4.08,false,false,true,false
Dinner,Penne Pasta,119.12,4.17,25.01,0.60,false,false,false,true
Dinner,Gluten Free Penne,110.45,1.66,24.85,0.55,false,false,true,true
Dinner,Cuban Swiss Calzone,422.44,20.58,43.69,18.35,false,false,false,false
Dinner,Tomato Basil Cellentani,401.49,12.09,65.11,10.82,false,true,false,false
Dinner,Grassfed Hamburger,458.98,26.93,30.00,24.42,false,false,false,false
Dinner,Grassfed Cheeseburger,540.00,31.00,32.00,31.50,false,false,false,false
Dinner,Black Bean Burger,250.00,15.00,43.00,4.50,false,false,false,true
Dinner,Sliced Sauteed Mushrooms,45.77,3.42,3.66,2.86,false,false,true,true
Dinner,Sauteed Red Onion,20.87,0.30,2.55,1.16,false,false,true,true
Dinner,Grilled Cheese Sandwich,350.62,15.00,18.00,27.07,false,true,false,false
Dinner,Shoestring Fries,218.08,2.56,26.88,9.66,false,true,false,false
Dinner,Seasoned Roasted Beef with Gravy,183.25,16.43,1.67,13.20,false,false,true,false
Dinner,Beef Gravy,16.51,0.20,1.28,1.17,false,false,false,false
Dinner,Garlic Mashed Potatoes,113.14,2.14,19.95,2.93,false,true,true,false
Dinner,Garlic Onion Kale,56.07,2.66,8.60,1.94,false,false,true,true
Dinner,Zucchini and Tomatoes,41.26,1.12,6.72,1.22,false,false,true,true
Dinner,Turkey Gravy,22.61,0.47,2.92,1.19,false,false,true,false
Dinner,Cranberry Orange Relish,46.70,0.12,11.41,0.16,false,false,true,true
Dinner,Herbed Cornbread Dressing,130.21,2.68,17.51,5.44,false,false,false,false
Dinner,Seasoned Corn,107.54,2.70,22.86,0.67,false,false,true,true
Dinner,Steamed Whole Green Beans,20.49,1.02,5.12,0,false,false,true,true
Dinner,Soy Nugget Picatta,196.13,12.48,13.40,10.56,false,false,false,true
Dinner,Olive Oil Penne,147.64,4.00,24.19,4.08,false,false,false,true
Dinner,Roasted Mushrooms,120.05,3.27,4.27,11.28,false,false,true,true
Dinner,Sauteed Artichokes  Peppers  and Onions,50.89,1.79,7.47,1.71,false,false,true,true
Dinner,100% Apple Juice,110.00,0,28.00,0,false,false,true,true
Dinner,100% Cranberry Juice,140.00,0,36.00,0,false,false,true,true
Dinner,100% Orange Juice,120.00,0,31.00,0,false,false,true,true
Dinner,Strawberry Kiwi Juice,120.00,0,30.00,0,false,false,true,true
Dinner,Skim Milk,83.30,8.26,12.15,0.20,false,true,true,false
Dinner,Reduced Fat Milk,122.00,8.05,11.71,4.83,false,true,true,false
Dinner,Whole Milk,148.84,7.69,11.71,7.93,false,true,true,false
Dinner,Low Fat Chocolate Milk,157.50,8.10,26.10,2.50,false,true,true,false
Dinner,Chocolate Soymilk,120.00,5.00,19.00,3.00,false,false,true,true
Dinner,Vanilla Soymilk,100.00,6.00,10.00,3.50,false,false,true,true
Dinner,Lactose Free Milk,90.00,8.00,12.00,0,false,true,true,false
Dinner,Root Beer,100.00,0,26.00,0,false,false,true,true
Dinner,Sierra Mist,100.00,0,27.00,0,false,false,true,true
Dinner,Sunkist Orange,113.33,0,29.33,0,false,true,true,false
Dinner,Tropicana Fruit Punch,110.00,0,30.00,0,false,false,true,true
Dinner,Tropicana Lemonade,100.00,0,27.00,0,false,false,true,true
Dinner,Pepsi,100.00,0,28.00,0,false,false,true,true
Dinner,Mountain Dew,110.00,0,29.00,0,false,false,true,true
Dinner,Cheerwine,100.00,0,28.00,0,false,false,true,true
Dinner,Diet Dr. Pepper,0,0,0,0,false,false,true,true
Dinner,Diet Pepsi,0,0,0,0,false,false,true,true
Dinner,Dr. Pepper,100.00,0,26.40,0,false,false,true,true
Dinner,Gatorade Fruit Punch,80.00,0,21.00,0,false,false,true,true
Dinner,Wild Cherry Pepsi,100.00,0,28.00,0,false,false,true,true
Dinner,Apple Jacks,110.00,1.00,25.00,1.00,false,false,false,true
Dinner,Cheerios,100.00,3.00,20.00,2.00,false,false,false,true
Dinner,Cinnamon Toast Crunch,130.00,1.00,25.00,3.00,false,false,false,true
Dinner,Froot Loops,110.00,1.00,26.00,1.00,false,false,false,true
Dinner,Lucky Charms,110.00,2.00,22.00,1.00,false,true,false,false
Dinner,Oats & Honey Granola,237.11,5.15,43.30,6.19,true,true,false,false
Dinner,Raisin Bran,190.00,5.00,46.00,1.00,false,false,false,true
Dinner,Reese's Puffs,120.00,2.00,22.00,3.00,false,false,false,true
Dinner,Rice Chex,100.00,2.00,23.00,0,false,false,true,true
Dinner,Rice Krispies,130.00,2.00,29.00,0,false,false,false,true
Dinner,Ketchup,33.00,0,4.00,0,false,false,true,true
Dinner,Mustard,0,0,1.00,0,false,false,true,true
Dinner,Mayonnaise,90.00,0,0,10.00,false,true,true,false
Dinner,Oil and Vinegar,186.05,0.03,1.21,20.98,false,false,true,true
Dinner,Tabasco Hot Sauce,0,0,0,0,false,false,true,true
Dinner,A.1. Steak Sauce,15.00,0,3.00,0,false,false,true,true
Dinner,Margarine,100.00,0,0,11.00,false,false,true,true
Dinner,Grape Jelly,35.00,0,9.00,0,false,false,true,true
Dinner,Strawberry Jelly,35.00,0,9.00,0,false,false,true,true
Dinner,Peanut Butter,120.00,4.00,5.00,11.00,false,false,true,true
Dinner,All Natural Peanut Butter,122.85,4.97,4.52,10.43,false,false,true,true
Dinner,Plain Cream Cheese,90.00,2.00,2.00,9.00,false,true,true,false
Dinner,Strawberry Cream Cheese,90.00,1.00,5.00,8.00,false,true,true,false
Dinner,Chives and Onion Cream Cheese,90.00,2.00,2.00,9.00,false,true,true,false
Dinner,Garden Vegetable Cream Cheese,90.00,1.00,2.00,8.00,false,true,true,false
Dinner,Tuna & Cheddar Wrap,552.12,22.09,48.32,29.70,false,false,false,false
Dinner,Gluten Free Bread,70.00,2.00,11.00,2.00,false,true,true,false
Dinner,Honey Wheat Bread,100.00,4.00,22.00,1.00,false,false,false,true
Dinner,Rye Bread,80.00,3.00,15.00,1.00,false,false,false,true
Dinner,Wheat Bread,50.00,4.00,10.00,1.00,false,false,false,true
Dinner,White Bread,60.00,3.00,12.00,0.50,false,true,false,false
Dinner,White Sub Roll,170.00,6.00,34.00,1.50,false,false,false,true
Dinner,White Tortilla,200.00,5.00,32.00,6.00,false,false,false,true
Dinner,Chicken Salad,143.45,7.14,0.60,12.16,false,false,true,false
Dinner,Sliced Ham,70.00,10.00,1.00,3.00,false,false,true,false
Dinner,Sliced Roast Beef,80.00,12.00,1.00,3.00,false,false,true,false
Dinner,Sliced Turkey,50.62,11.14,1.01,1.01,false,false,true,false
Dinner,Tuna Salad,210.83,12.19,0.50,17.26,false,false,true,false
Dinner,Cheddar Cheese,110.00,6.00,1.00,9.00,false,false,false,false
Dinner,Mozzarella Cheese,70.00,6.00,1.00,4.50,false,true,true,false
Dinner,Pepper Jack Cheese,90.00,5.00,1.00,8.00,false,true,true,false
Dinner,Provolone Cheese,80.00,6.00,0,6.00,false,true,true,false
Dinner,Swiss Cheese,90.00,6.00,1.00,7.00,false,true,true,false
Dinner,White American Cheese,120.00,5.00,2.00,8.00,false,true,true,false
Dinner,Yellow American Cheese,120.00,5.00,2.00,8.00,false,true,true,false
Dinner,Banana Peppers,0,0,0,0,false,false,true,true
Dinner,Black Olives,32.60,0.24,1.77,3.03,false,false,true,true
Dinner,Jalapeno,5.06,0,1.01,0,false,false,true,true
Dinner,Green Leaf Lettuce,1.44,0.13,0.28,0.01,false,false,true,true
